id,type,fact,source_link,date,slug
208,first,"The first mention of 'Monte Carlo' on the blog was on April 12, 2008 in ""Random number generator controversy"".",https://www.johndcook.com/blog/2008/04/12/random-number-generator-controversy/,2008-04-12T08:30:03,random-number-generator-controversy
209,last,"The most recent post mentioning 'Monte Carlo' is ""Weighting an average to minimize variance"" from November 12, 2025.",https://www.johndcook.com/blog/2025/11/12/minimum-variance/,2025-11-12T07:02:54,minimum-variance
210,first,"The first mention of 'crypto' on the blog was on September 25, 2014 in ""Mental crypto footnotes"".",https://www.johndcook.com/blog/2014/09/25/mental-crypto/,2014-09-25T09:15:19,mental-crypto
211,last,"The most recent post mentioning 'crypto' is ""How stealth addresses work in Monero"" from November 24, 2025.",https://www.johndcook.com/blog/2025/11/24/monero-stealth-addresses/,2025-11-24T11:06:51,monero-stealth-addresses
212,first,"The first mention of 'privacy' on the blog was on June 30, 2009 in ""Privacy"".",https://www.johndcook.com/blog/2009/06/30/privacy/,2009-06-30T20:10:32,privacy
213,last,"The most recent post mentioning 'privacy' is ""How stealth addresses work in Monero"" from November 24, 2025.",https://www.johndcook.com/blog/2025/11/24/monero-stealth-addresses/,2025-11-24T11:06:51,monero-stealth-addresses
214,first,"The first mention of 'quantum' on the blog was on January 02, 2009 in ""Leaky abstractions and hockey stick learning curves"".",https://www.johndcook.com/blog/2009/01/02/leaky-abstractions-hockey-stick-learning-curves/,2009-01-02T12:28:15,leaky-abstractions-hockey-stick-learning-curves
215,last,"The most recent post mentioning 'quantum' is ""How blocks are chained in a blockchain"" from October 27, 2025.",https://www.johndcook.com/blog/2025/10/27/blockchain/,2025-10-27T10:54:15,blockchain
216,first,"The first mention of 'freelance' on the blog was on November 15, 2009 in ""Transaction costs"".",https://www.johndcook.com/blog/2009/11/15/transaction-costs/,2009-11-15T17:33:45,transaction-costs
217,first,"The first mention of 'eigenvalue' on the blog was on January 20, 2010 in ""Ten surprises from numerical linear algebra"".",https://www.johndcook.com/blog/2010/01/20/ten-surprises-from-numerical-linear-algebra/,2010-01-20T08:54:27,ten-surprises-from-numerical-linear-algebra
218,last,"The most recent post mentioning 'eigenvalue' is ""Eigenvalues of the Laplacian on a square"" from July 29, 2025.",https://www.johndcook.com/blog/2025/07/29/laplace-square/,2025-07-29T15:49:48,laplace-square
219,first,"The first mention of 'neural network' on the blog was on October 14, 2016 in ""The big deal about neural networks"".",https://www.johndcook.com/blog/2016/10/14/the-big-deal-about-neural-networks/,2016-10-14T08:06:42,the-big-deal-about-neural-networks
220,last,"The most recent post mentioning 'neural network' is ""Can AI Models Reason: Is Data All You Need?"" from January 16, 2025.",https://www.johndcook.com/blog/2025/01/16/can-ai-models-reason-is-data-all-you-need-2/,2025-01-16T14:50:16,can-ai-models-reason-is-data-all-you-need-2
221,first,"The first mention of 'FDA' on the blog was on June 19, 2008 in ""Bugs in food and software"".",https://www.johndcook.com/blog/2008/06/19/bugs-in-food-and-software/,2008-06-19T08:20:29,bugs-in-food-and-software
222,first,"The first mention of 'cloud' on the blog was on September 17, 2008 in ""Desktop applications, cloud computing, and hurricanes"".",https://www.johndcook.com/blog/2008/09/17/desktop-applications-cloud-computing-and-hurricanes/,2008-09-17T08:30:30,desktop-applications-cloud-computing-and-hurricanes
223,last,"The most recent post mentioning 'cloud' is ""A lot of seed phrase words are similar"" from August 18, 2025.",https://www.johndcook.com/blog/2025/08/18/seed-phrase-words/,2025-08-18T15:31:43,seed-phrase-words
224,first,"The first mention of 'regex' on the blog was on May 06, 2008 in ""LINQ to Regex"".",https://www.johndcook.com/blog/2008/05/06/linq-to-regex/,2008-05-06T19:26:20,linq-to-regex
225,last,"The most recent post mentioning 'regex' is ""LLMs and regular expressions"" from December 15, 2024.",https://www.johndcook.com/blog/2024/12/15/llm-and-regex/,2024-12-15T12:43:18,llm-and-regex
226,first,"The first mention of 'MCMC' on the blog was on August 10, 2011 in ""Markov chains don’t converge"".",https://www.johndcook.com/blog/2011/08/10/markov-chains-dont-converge/,2011-08-10T08:23:09,markov-chains-dont-converge
227,last,"The most recent post mentioning 'MCMC' is ""MCMC and the coupon collector problem"" from May 06, 2024.",https://www.johndcook.com/blog/2024/05/06/mcmc-coupon-collector/,2024-05-06T19:20:18,mcmc-coupon-collector
228,first,"The first mention of 'API' on the blog was on May 07, 2008 in ""Regular expressions in C++ TR1"".",https://www.johndcook.com/blog/2008/05/07/regular-expressions-in-c-tr1/,2008-05-07T15:46:35,regular-expressions-in-c-tr1
229,last,"The most recent post mentioning 'API' is ""Why and how Bitcoin uses Merkle trees"" from October 28, 2025.",https://www.johndcook.com/blog/2025/10/28/bitcoin-merkle-trees/,2025-10-28T09:00:00,bitcoin-merkle-trees
230,first,"The first mention of 'GDPR' on the blog was on January 19, 2018 in ""GDPR and the right to be forgotten"".",https://www.johndcook.com/blog/2018/01/19/gdpr-and-the-right-to-be-forgotten/,2018-01-19T08:47:03,gdpr-and-the-right-to-be-forgotten
231,last,"The most recent post mentioning 'GDPR' is ""Right to be forgotten"" from September 25, 2019.",https://www.johndcook.com/blog/2019/09/25/right-to-be-forgotten/,2019-09-25T08:27:40,right-to-be-forgotten
232,first,"The first mention of 'Unicode' on the blog was on April 05, 2008 in ""Why Unicode is subtle"".",https://www.johndcook.com/blog/2008/04/05/why-unicode-is-subtle/,2008-04-05T15:57:17,why-unicode-is-subtle
233,last,"The most recent post mentioning 'Unicode' is ""New symbols in Unicode 17"" from September 10, 2025.",https://www.johndcook.com/blog/2025/09/10/new-symbols-in-unicode-17/,2025-09-10T06:27:59,new-symbols-in-unicode-17
234,first,"The first mention of 'LaTeX' on the blog was on January 15, 2008 in ""Irreproducible analysis"".",https://www.johndcook.com/blog/2008/01/15/irreproducible-analysis/,2008-01-15T06:31:49,irreproducible-analysis
235,last,"The most recent post mentioning 'LaTeX' is ""New symbols in Unicode 17"" from September 10, 2025.",https://www.johndcook.com/blog/2025/09/10/new-symbols-in-unicode-17/,2025-09-10T06:27:59,new-symbols-in-unicode-17
236,first,"The first mention of 'Bayesian' on the blog was on January 12, 2008 in ""Musicians, drunks, and Oliver Cromwell"".",https://www.johndcook.com/blog/2008/01/12/musicians-drunks-and-oliver-cromwell/,2008-01-12T13:35:07,musicians-drunks-and-oliver-cromwell
237,last,"The most recent post mentioning 'Bayesian' is ""You can’t have everything you want: beta edition"" from August 26, 2025.",https://www.johndcook.com/blog/2025/08/26/beta-prior/,2025-08-26T11:19:07,beta-prior
238,first,"The first mention of 'PCA' on the blog was on October 09, 2024 in ""Areal coordinates and ellipse area"".",https://www.johndcook.com/blog/2024/10/09/areal-coordinates-and-ellipse-area/,2024-10-09T19:11:54,areal-coordinates-and-ellipse-area
239,first,"The first mention of 'clinical trial' on the blog was on January 14, 2008 in ""Irrelevant uncertainty"".",https://www.johndcook.com/blog/2008/01/14/irrelevant-uncertainty/,2008-01-14T05:42:02,irrelevant-uncertainty
240,last,"The most recent post mentioning 'clinical trial' is ""Decimal Separator and Internationalization"" from May 13, 2025.",https://www.johndcook.com/blog/2025/05/13/decimal-separator/,2025-05-13T08:50:18,decimal-separator
241,first,"The first mention of 'RSA' on the blog was on November 17, 2011 in ""Surprising applications of math"".",https://www.johndcook.com/blog/2011/11/17/surprising-applications-of-math/,2011-11-17T18:29:57,surprising-applications-of-math
242,last,"The most recent post mentioning 'RSA' is ""RSA as a pairing"" from November 18, 2025.",https://www.johndcook.com/blog/2025/11/18/rsa-as-a-pairing/,2025-11-18T02:22:52,rsa-as-a-pairing
243,first,"The first mention of 'Riemann' on the blog was on November 28, 2012 in ""Equivalent form of the Riemann hypothesis"".",https://www.johndcook.com/blog/2012/11/28/equivalent-riemann-hypothesis/,2012-11-28T10:49:26,equivalent-riemann-hypothesis
244,last,"The most recent post mentioning 'Riemann' is ""Brownian motion and Riemann zeta"" from November 10, 2025.",https://www.johndcook.com/blog/2025/11/10/brownian-zeta/,2025-11-10T13:14:08,brownian-zeta
245,first,"The first mention of 'matrix' on the blog was on February 19, 2008 in ""Free bitmap to vector format software"".",https://www.johndcook.com/blog/2008/02/19/free-bitmap-to-vector-format-software/,2008-02-19T07:20:05,free-bitmap-to-vector-format-software
246,last,"The most recent post mentioning 'matrix' is ""Closest consecutive reciprocal sum to an integer"" from November 19, 2025.",https://www.johndcook.com/blog/2025/11/19/closest-consecutive-reciprocal-sum-to-an-integer/,2025-11-19T17:48:52,closest-consecutive-reciprocal-sum-to-an-integer
247,first,"The first mention of 'HIPAA' on the blog was on June 29, 2016 in ""Sparsely populated zip codes"".",https://www.johndcook.com/blog/2016/06/29/sparsely-populated-zip-codes/,2016-06-29T21:26:40,sparsely-populated-zip-codes
248,last,"The most recent post mentioning 'HIPAA' is ""Deleting vs Replacing Names"" from June 19, 2025.",https://www.johndcook.com/blog/2025/06/19/synthetic-names/,2025-06-19T09:37:32,synthetic-names
249,first,"The first mention of 'bootstrap' on the blog was on August 21, 2008 in ""Random inequalities V: beta distributions"".",https://www.johndcook.com/blog/2008/08/21/random-inequalities-v-beta-distributions/,2008-08-21T05:51:56,random-inequalities-v-beta-distributions
250,last,"The most recent post mentioning 'bootstrap' is ""Silent Payments"" from September 25, 2025.",https://www.johndcook.com/blog/2025/09/25/silent-payments/,2025-09-25T12:25:46,silent-payments
251,first,"The first mention of 'consulting' on the blog was on September 07, 2008 in ""Drug looks promising, come back in 30 years"".",https://www.johndcook.com/blog/2008/09/07/drug-looks-promising-come-back-in-30-years/,2008-09-07T16:46:00,drug-looks-promising-come-back-in-30-years
252,last,"The most recent post mentioning 'consulting' is ""How stealth addresses work in Monero"" from November 24, 2025.",https://www.johndcook.com/blog/2025/11/24/monero-stealth-addresses/,2025-11-24T11:06:51,monero-stealth-addresses
253,first,"The first mention of 'machine learning' on the blog was on December 03, 2008 in ""Machine learning"".",https://www.johndcook.com/blog/2008/12/03/machine-learning/,2008-12-03T08:30:02,machine-learning
254,last,"The most recent post mentioning 'machine learning' is ""Learning languages with the help of algorithms"" from September 17, 2025.",https://www.johndcook.com/blog/2025/09/17/learning-languages-with-the-help-of-algorithms/,2025-09-17T15:35:42,learning-languages-with-the-help-of-algorithms
255,first,"The first mention of 'attention' on the blog was on January 09, 2008 in ""Moore’s law and software bloat"".",https://www.johndcook.com/blog/2008/01/09/moores-law-and-software-bloat/,2008-01-09T21:26:25,moores-law-and-software-bloat
256,last,"The most recent post mentioning 'attention' is ""Why are CUDA kernels hard to optimize?"" from August 27, 2025.",https://www.johndcook.com/blog/2025/08/27/why-are-cuda-kernels-hard-to-optimize/,2025-08-27T18:00:15,why-are-cuda-kernels-hard-to-optimize
257,first,"The first mention of 'Fibonacci' on the blog was on February 15, 2008 in ""Honeybee genealogy"".",https://www.johndcook.com/blog/2008/02/15/honeybee-geneology/,2008-02-15T05:17:46,honeybee-geneology
258,last,"The most recent post mentioning 'Fibonacci' is ""Pythagorean triples"" from November 18, 2025.",https://www.johndcook.com/blog/2025/11/18/pythagorean-triples-2/,2025-11-18T07:13:35,pythagorean-triples-2
259,first,"The first mention of 'PowerShell' on the blog was on January 14, 2008 in ""Tips for learning regular expressions"".",https://www.johndcook.com/blog/2008/01/14/tips-for-learning-regular-expressions/,2008-01-14T05:44:41,tips-for-learning-regular-expressions
260,last,"The most recent post mentioning 'PowerShell' is ""Shells, quoting, and one-liners"" from December 14, 2020.",https://www.johndcook.com/blog/2020/12/14/shells-quoting-and-one-liners/,2020-12-14T07:00:31,shells-quoting-and-one-liners
261,first,"The first mention of 'Python' on the blog was on January 31, 2008 in ""Three-hour-a-week language"".",https://www.johndcook.com/blog/2008/01/31/three-hour-a-week-language/,2008-01-31T07:29:56,three-hour-a-week-language
262,last,"The most recent post mentioning 'Python' is ""Equal things that don’t look equal"" from November 27, 2025.",https://www.johndcook.com/blog/2025/11/27/hyperbolic-metric-formulas/,2025-11-27T07:14:40,hyperbolic-metric-formulas
263,first,"The first mention of 'Diffie-Hellman' on the blog was on January 12, 2017 in ""Safe primes, Sylow theorems, and Cryptography"".",https://www.johndcook.com/blog/2017/01/12/safe-primes-sylow-theorems-and-cryptography/,2017-01-12T06:08:21,safe-primes-sylow-theorems-and-cryptography
264,last,"The most recent post mentioning 'Diffie-Hellman' is ""How stealth addresses work in Monero"" from November 24, 2025.",https://www.johndcook.com/blog/2025/11/24/monero-stealth-addresses/,2025-11-24T11:06:51,monero-stealth-addresses
265,first,"The first mention of 'elliptic curve' on the blog was on August 13, 2012 in ""Second-generation public-key cryptography"".",https://www.johndcook.com/blog/2012/08/13/second-generation-public-key-cryptography/,2012-08-13T04:02:46,second-generation-public-key-cryptography
266,last,"The most recent post mentioning 'elliptic curve' is ""How stealth addresses work in Monero"" from November 24, 2025.",https://www.johndcook.com/blog/2025/11/24/monero-stealth-addresses/,2025-11-24T11:06:51,monero-stealth-addresses
267,first,"The first mention of 'Fourier' on the blog was on January 08, 2009 in ""PNG vs JPEG"".",https://www.johndcook.com/blog/2009/01/08/png-vs-jpeg/,2009-01-08T11:31:01,png-vs-jpeg
268,last,"The most recent post mentioning 'Fourier' is ""How Mathematica Draws a Dragonfly"" from May 28, 2025.",https://www.johndcook.com/blog/2025/05/28/dragonfly/,2025-05-28T08:47:48,dragonfly
269,first,"The first mention of 'gamma function' on the blog was on April 24, 2008 in ""How to calculate binomial probabilities"".",https://www.johndcook.com/blog/2008/04/24/how-to-calculate-binomial-probabilities/,2008-04-24T22:04:40,how-to-calculate-binomial-probabilities
270,last,"The most recent post mentioning 'gamma function' is ""Mental math posts"" from September 17, 2025.",https://www.johndcook.com/blog/2025/09/17/mental-math-posts/,2025-09-17T13:57:28,mental-math-posts
271,constant,The mathematical symbol γ appears across 59 different posts on the blog.,https://www.johndcook.com/blog/2025/11/20/solving-h_n-100/,,
272,constant,The mathematical symbol √ appears across 269 different posts on the blog.,https://www.johndcook.com/blog/2025/11/19/closest-harmonic-number-to-an-integer/,,
273,constant,The mathematical symbol π appears across 404 different posts on the blog.,https://www.johndcook.com/blog/2025/11/08/heron-on-a-sphere/,,
274,constant,The mathematical symbol θ appears across 141 different posts on the blog.,https://www.johndcook.com/blog/2025/11/08/heron-on-a-sphere/,,
275,constant,The mathematical symbol ∞ appears across 136 different posts on the blog.,https://www.johndcook.com/blog/2025/11/02/anti-smith-chart/,,
276,constant,The mathematical symbol λ appears across 81 different posts on the blog.,https://www.johndcook.com/blog/2025/11/01/cross-ratio/,,
277,constant,The mathematical symbol φ appears across 136 different posts on the blog.,https://www.johndcook.com/blog/2025/10/22/random-spherical-coordinates/,,
278,constant,The mathematical symbol ρ appears across 23 different posts on the blog.,https://www.johndcook.com/blog/2025/10/22/random-spherical-coordinates/,,
279,constant,The Greek letter κ appears in exactly 5 posts on the blog.,https://www.johndcook.com/blog/2025/10/18/fishers-transform/,,
280,constant,The mathematical symbol α appears across 108 different posts on the blog.,https://www.johndcook.com/blog/2025/10/17/trig-fibonacci/,,
281,constant,The mathematical symbol β appears across 83 different posts on the blog.,https://www.johndcook.com/blog/2025/10/17/trig-fibonacci/,,
282,constant,The mathematical symbol Δ appears across 31 different posts on the blog.,https://www.johndcook.com/blog/2025/10/08/diffeq-donut/,,
283,constant,The mathematical symbol τ appears across 14 different posts on the blog.,https://www.johndcook.com/blog/2025/09/24/an-inverse-problem-for-the-quadratic-equation/,,
284,constant,The mathematical symbol ε appears across 70 different posts on the blog.,https://www.johndcook.com/blog/2025/09/21/mollweide-newton/,,
285,constant,The mathematical symbol ω appears across 37 different posts on the blog.,https://www.johndcook.com/blog/2025/09/02/impossible-rational-triangles/,,
286,constant,The mathematical symbol δ appears across 43 different posts on the blog.,https://www.johndcook.com/blog/2025/09/01/trigamma/,,
287,constant,The mathematical symbol ψ appears across 17 different posts on the blog.,https://www.johndcook.com/blog/2025/09/01/trigamma/,,
288,constant,The mathematical symbol Ω appears across 22 different posts on the blog.,https://www.johndcook.com/blog/2025/05/24/dungeons-dragons-and-numbers/,,
289,constant,The mathematical symbol χ appears across 11 different posts on the blog.,https://www.johndcook.com/blog/2025/04/29/knuths-chisq/,,
290,constant,The mathematical symbol ν appears across 26 different posts on the blog.,https://www.johndcook.com/blog/2025/04/29/knuths-chisq/,,
291,constant,The mathematical symbol σ appears across 69 different posts on the blog.,https://www.johndcook.com/blog/2025/04/28/variance-of-variances/,,
292,constant,The mathematical symbol μ appears across 72 different posts on the blog.,https://www.johndcook.com/blog/2025/04/06/satellite-altitude/,,
293,constant,The mathematical symbol Φ appears across 23 different posts on the blog.,https://www.johndcook.com/blog/2025/03/06/gelu/,,
294,constant,The mathematical symbol ζ appears across 38 different posts on the blog.,https://www.johndcook.com/blog/2025/02/13/1-2-3/,,
295,constant,The mathematical symbol Γ appears across 57 different posts on the blog.,https://www.johndcook.com/blog/2025/01/16/gamma-dimensional-analysis/,,
296,constant,The Greek letter ι appears in exactly 4 posts on the blog.,https://www.johndcook.com/blog/2023/12/02/222nd-carnival-of-mathematics/,,
297,constant,The Greek letter ∑ appears in exactly 4 posts on the blog.,https://www.johndcook.com/blog/2019/03/09/curve25519/,,
298,constant,The Greek letter ∫ appears in exactly 2 posts on the blog.,https://www.johndcook.com/blog/2013/04/11/which-unicode-characters-can-you-depend-on/,,
299,constant,The Greek letter ∏ appears in exactly 2 posts on the blog.,https://www.johndcook.com/blog/2013/04/11/which-unicode-characters-can-you-depend-on/,,
300,density,"The #1 longest post is ""Interview with Sir Michael Atiyah"" with 1,926 words, published September 24, 2013.",https://www.johndcook.com/blog/2013/09/24/interview-with-sir-michael-atiyah/,2013-09-24T05:34:44,interview-with-sir-michael-atiyah
301,density,"The #2 longest post is ""Applied topology and Dante: an interview with Robert Ghrist"" with 1,814 words, published September 13, 2010.",https://www.johndcook.com/blog/2010/09/13/applied-topology-and-dante-an-interview-with-robert-ghrist/,2010-09-13T07:30:00,applied-topology-and-dante-an-interview-with-robert-ghrist
302,density,"The #3 longest post is ""Hallucinations of AI Science Models"" with 1,710 words, published March 26, 2024.",https://www.johndcook.com/blog/2024/03/26/hallucinations-of-ai-science-models/,2024-03-26T10:35:48,hallucinations-of-ai-science-models
303,density,"The #4 longest post is ""Field of order 9"" with 1,695 words, published September 21, 2022.",https://www.johndcook.com/blog/2022/09/21/field-of-order-9/,2022-09-21T04:44:26,field-of-order-9
304,density,"The #5 longest post is ""Writing down an unwritten language"" with 1,601 words, published February 24, 2014.",https://www.johndcook.com/blog/2014/02/24/creating-a-writing-system/,2014-02-24T15:42:59,creating-a-writing-system
305,density,"The #6 longest post is ""Interview with author Cliff Pickover"" with 1,594 words, published August 30, 2009.",https://www.johndcook.com/blog/2009/08/30/interview-with-author-cliff-pickover/,2009-08-30T14:29:09,interview-with-author-cliff-pickover
306,density,"The #7 longest post is ""Anatomy of a posit number"" with 1,575 words, published April 11, 2018.",https://www.johndcook.com/blog/2018/04/11/anatomy-of-a-posit-number/,2018-04-11T19:32:24,anatomy-of-a-posit-number
307,density,"The #8 longest post is ""Solving for Möbius transformation coefficients"" with 1,456 words, published March 28, 2021.",https://www.johndcook.com/blog/2021/03/28/mobius-coefficients/,2021-03-28T16:44:10,mobius-coefficients
308,density,"The #9 longest post is ""Two-sample t-test and robustness"" with 1,429 words, published May 11, 2018.",https://www.johndcook.com/blog/2018/05/11/two-sample-t-test/,2018-05-11T11:45:55,two-sample-t-test
309,density,"The #10 longest post is ""Probability that a number is prime"" with 1,390 words, published October 06, 2010.",https://www.johndcook.com/blog/2010/10/06/probability-a-number-is-prime/,2010-10-06T05:19:31,probability-a-number-is-prime
310,density,"The #11 longest post is ""Orders of finite simple groups"" with 1,377 words, published September 02, 2018.",https://www.johndcook.com/blog/2018/09/02/orders-of-finite-simple-groups/,2018-09-02T15:58:49,orders-of-finite-simple-groups
311,density,"The #12 longest post is ""A gentle introduction to Hamming codes"" with 1,376 words, published February 24, 2020.",https://www.johndcook.com/blog/2020/02/24/hamming-codes/,2020-02-24T10:14:06,hamming-codes
312,density,"The #13 longest post is ""Hom functors and a glimpse of Yoneda"" with 1,309 words, published August 06, 2018.",https://www.johndcook.com/blog/2018/08/06/hom-functors/,2018-08-06T08:21:09,hom-functors
313,density,"The #14 longest post is ""All elliptic curves over fields of order 2 and 3"" with 1,305 words, published March 11, 2019.",https://www.johndcook.com/blog/2019/03/11/elliptic-curves-gf2-gf3/,2019-03-11T10:52:02,elliptic-curves-gf2-gf3
314,density,"The #15 longest post is ""Anthony Scopatz on xonsh and shells in general"" with 1,282 words, published November 15, 2015.",https://www.johndcook.com/blog/2015/11/15/xonsh/,2015-11-15T13:15:32,xonsh
315,density,"The #16 longest post is ""Solving Kepler’s equation with Newton’s method"" with 1,277 words, published November 01, 2022.",https://www.johndcook.com/blog/2022/11/01/kepler-newton/,2022-11-01T11:26:24,kepler-newton
316,density,"The #17 longest post is ""Comparing trig functions and Jacobi functions"" with 1,252 words, published October 13, 2018.",https://www.johndcook.com/blog/2018/10/13/jacobi-trig-functions/,2018-10-13T14:28:13,jacobi-trig-functions
317,density,"The #18 longest post is ""Categorical products"" with 1,244 words, published March 22, 2016.",https://www.johndcook.com/blog/2016/03/22/categorical-products/,2016-03-22T06:38:10,categorical-products
318,density,"The #19 longest post is ""Functional folds and conjugate models"" with 1,243 words, published June 01, 2016.",https://www.johndcook.com/blog/2016/06/01/functional-folds-and-conjugate-models/,2016-06-01T07:00:55,functional-folds-and-conjugate-models
319,density,"The #20 longest post is ""Interview with Sacha Chua"" with 1,243 words, published March 19, 2013.",https://www.johndcook.com/blog/2013/03/19/interview-with-sacha-chua/,2013-03-19T06:00:27,interview-with-sacha-chua
320,density,"One of the shortest posts is ""Simple interpolation"" with just 11 words (2008).",https://www.johndcook.com/blog/2008/09/11/simple-interpolation/,2008-09-11T16:18:42,simple-interpolation
321,density,"One of the shortest posts is ""Technology hype curve"" with just 12 words (2012).",https://www.johndcook.com/blog/2012/06/13/technology-hype-curve/,2012-06-13T10:25:25,technology-hype-curve
322,density,"One of the shortest posts is ""Getting started with SciPy (Scientific Python)"" with just 12 words (2009).",https://www.johndcook.com/blog/2009/07/23/getting-started-with-scipy-scientific-python/,2009-07-23T08:09:36,getting-started-with-scipy-scientific-python
323,density,"One of the shortest posts is ""51st Carnival of Mathematics posted"" with just 13 words (2009).",https://www.johndcook.com/blog/2009/04/24/51st-carnival-of-mathematics-posted/,2009-04-24T10:05:40,51st-carnival-of-mathematics-posted
324,density,"One of the shortest posts is ""Designing a stop sign"" with just 13 words (2008).",https://www.johndcook.com/blog/2008/09/22/designing-a-stop-sign/,2008-09-22T16:10:33,designing-a-stop-sign
325,density,"One of the shortest posts is ""Routine statistics"" with just 14 words (2010).",https://www.johndcook.com/blog/2010/04/21/routine-statistics/,2010-04-21T05:25:22,routine-statistics
326,density,"One of the shortest posts is ""Machine learning"" with just 14 words (2008).",https://www.johndcook.com/blog/2008/12/03/machine-learning/,2008-12-03T08:30:02,machine-learning
327,density,"One of the shortest posts is ""Oil on a parking lot"" with just 15 words (2015).",https://www.johndcook.com/blog/2015/03/03/oil-on-a-parking-lot/,2015-03-03T14:06:55,oil-on-a-parking-lot
328,density,"One of the shortest posts is ""Poetic software"" with just 15 words (2013).",https://www.johndcook.com/blog/2013/05/31/poetic-software/,2013-05-31T08:50:33,poetic-software
329,density,"One of the shortest posts is ""Promising cancer research"" with just 15 words (2011).",https://www.johndcook.com/blog/2011/10/30/promising-cancer-research/,2011-10-30T19:34:41,promising-cancer-research
330,density,"One of the shortest posts is ""Carnival of Mathematics #43 posted"" with just 15 words (2008).",https://www.johndcook.com/blog/2008/11/07/carnival-of-mathematics-43-posted/,2008-11-07T13:01:38,carnival-of-mathematics-43-posted
331,density,"One of the shortest posts is ""Writing ASP.NET pages in PowerShell"" with just 15 words (2008).",https://www.johndcook.com/blog/2008/07/17/writing-aspnet-pages-in-powershell/,2008-07-17T09:28:35,writing-aspnet-pages-in-powershell
332,density,"One of the shortest posts is ""Programmer problem solving sequence"" with just 16 words (2010).",https://www.johndcook.com/blog/2010/10/22/programmer-problem-solving-sequence/,2010-10-22T06:55:59,programmer-problem-solving-sequence
333,density,"One of the shortest posts is ""Fortune cookie"" with just 16 words (2010).",https://www.johndcook.com/blog/2010/07/12/fortune-cookie/,2010-07-12T12:05:32,fortune-cookie
334,density,"One of the shortest posts is ""Hidden curriculum"" with just 16 words (2010).",https://www.johndcook.com/blog/2010/06/08/hidden-curriculum/,2010-06-08T10:47:46,hidden-curriculum
335,density,"One of the shortest posts is ""PowerShell eBook update"" with just 16 words (2009).",https://www.johndcook.com/blog/2009/05/09/powershell-ebook-update/,2009-05-09T06:12:01,powershell-ebook-update
336,density,"One of the shortest posts is ""Soccer match between German and Greek philosophers"" with just 17 words (2009).",https://www.johndcook.com/blog/2009/03/03/german-greek-philosophers-soccer/,2009-03-03T05:01:04,german-greek-philosophers-soccer
337,density,"One of the shortest posts is ""10 rules for creative thinking"" with just 17 words (2008).",https://www.johndcook.com/blog/2008/01/31/10-rules-for-creative-thinking/,2008-01-31T20:29:00,10-rules-for-creative-thinking
338,density,"One of the shortest posts is ""My interview in SIAM News"" with just 18 words (2022).",https://www.johndcook.com/blog/2022/06/01/siam-news/,2022-06-01T13:58:13,siam-news
339,density,"One of the shortest posts is ""Management mythology"" with just 18 words (2009).",https://www.johndcook.com/blog/2009/05/06/management-mythology/,2009-05-06T06:42:47,management-mythology
340,density,"""Technical books I’ve written about this year"" contains 35 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2015/12/08/technical-books/,2015-12-08T06:55:12,technical-books
341,density,"""Books you’d like to have read"" contains 27 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2018/06/15/books/,2018-06-15T22:03:23,books
342,density,"""Carnival of Mathematics #62"" contains 26 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2010/02/05/carnival-of-mathematics-62/,2010-02-05T06:13:50,carnival-of-mathematics-62
343,density,"""Colossus versus El Capitan: A Tale of Two Supercomputers"" contains 24 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2025/03/10/colossus-versus-el-capitan/,2025-03-10T08:58:54,colossus-versus-el-capitan
344,density,"""Non-technical books I’ve written about this year"" contains 24 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2015/12/10/non-technical-books/,2015-12-10T05:48:53,non-technical-books
345,density,"""Miscellaneous math resources"" contains 24 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2015/02/04/miscellaneous-math-resources/,2015-02-04T09:00:29,miscellaneous-math-resources
346,density,"""My Twitter graveyard"" contains 22 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2018/11/29/my-twitter-graveyard/,2018-11-29T05:59:05,my-twitter-graveyard
347,density,"""Frequently asked questions"" contains 22 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2013/10/10/faq/,2013-10-10T07:14:55,faq
348,density,"""Twitter feeds to help with New Year’s resolutions"" contains 22 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2009/12/31/four-twitter-feeds-to-help-with-new-years-resolutions/,2009-12-31T06:57:57,four-twitter-feeds-to-help-with-new-years-resolutions
349,density,"""My most popular posts on Hacker News"" contains 20 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2018/07/25/top-hn-posts/,2018-07-25T17:06:06,top-hn-posts
350,density,"""20 why posts"" contains 20 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2010/04/21/20-why-posts/,2010-04-21T05:29:26,20-why-posts
351,density,"""PowerShell posts classified"" contains 20 links, making it one of the most link-rich posts on the blog.",https://www.johndcook.com/blog/2008/08/27/powershell-posts-classified/,2008-08-27T18:09:03,powershell-posts-classified
